"caseid_new","w2_section","w1_partyid7","w1_ppc10017","w1_ppp20071","w1_ppp20072","w1_ppagecat","w1_ppeducat","w1_ppethm","w1_ppRace_1","w1_ppRace_2","w1_ppRace_3","w1_ppRace_4","w1_ppRace_5","w1_ppRace_6","w1_ppgender","w1_pphhhead","w1_pphouse","w1_ppincimp_cat","w1_ppmarit","w1_ppmsacat","w1_PPREG4","w1_pprent","w1_PPT18OV","w1_ppwork","w1_xlgb","w1_partnership_status","w1_prior_identity_lgb","w1_same_sex_couple","w1_same_sex_couple_gender","w1_q4","w1_q5","w1_q6a","w1_q6b","w1_q9","w1_q10","w1_q11","w1_q12","w1_q14","w1_q16","w1_q17","w1_attraction","w1_identity_all","w1_q23","w1_otherdate_all","w1_married","w1_age_when_met","w1_time_from_met_to_rel","w1_subject_race","w1_partner_mother_yrsed","w1_subject_mother_yrsed","w1_partner_yrsed","w1_subject_yrsed","w1_either_internet_adjusted","w1_smart_phone","w1_children_in_hh"
2686999,0,5,1,-2,6,3,3,1,1,0,0,0,0,0,1,1,2,2,5,0,4,2,1,1,2,3,0,0,0,2,0,1,1,43,9,12,2,9,3,0,1,1,3,1,0,15,18.583251953125,1,16,12,12,13,0,1,0
2687373,1,1,1,1,5,5,4,3,0,0,1,0,0,0,1,0,1,2,1,1,3,1,2,1,2,1,0,0,0,2,0,1,1,61,13,9,6,11,1,1,1,1,1,1,1,25,0.1666259765625,3,12,14,17,17,0,1,0
2687569,1,3,1,2,6,2,4,1,1,0,0,0,0,0,1,1,1,2,1,1,4,1,2,1,2,1,0,0,0,2,0,1,1,27,12,10,3,10,3,1,1,1,1,1,1,19,0.25,1,13,13,16,16,0,1,0
2688009,1,5,1,1,1,3,1,4,1,0,0,0,0,0,2,0,1,1,6,1,3,2,4,6,2,2,0,0,0,1,0,2,1,46,6,3,4,3,12,0,1,1,2,1,0,17,0.0833740234375,1,5.5,5.5,10,11,0,1,0
2688755,1,2,1,2,4,2,4,1,1,0,0,0,0,0,1,0,1,4,5,1,4,2,3,1,2,2,0,0,0,2,0,1,1,27,12,14,3,11,11,0,1,1,1,1,0,22,4.9166259765625,1,20,14,16,16,1,1,0
2689311,0,5,1,2,2,2,1,1,1,0,0,0,0,0,1,0,1,1,6,1,2,2,2,1,2,2,0,0,0,2,0,1,5,31,4,9,4,4,2,0,1,1,1,1,0,24,0.4166259765625,1,12,7.5,7.5,10,0,1,1
2689423,1,7,2,2,5,4,2,1,1,0,0,0,0,0,1,1,1,2,2,0,2,1,1,1,2,2,0,0,0,2,0,1,1,51,11,10,7,9,4,1,1,1,1,1,0,49,0.166748046875,1,13,12,14,12,0,0,1
2689601,1,1,1,1,2,5,2,1,1,0,0,0,0,0,1,1,2,3,1,1,3,1,2,6,2,1,0,0,0,2,0,1,1,60,9,5,1,4,0,1,1,1,1,1,1,15,0,1,9,7.5,12,12,0,1,0
2689809,1,5,1,2,6,2,4,4,0,0,0,0,0,1,2,1,1,2,6,1,4,2,2,1,2,2,0,0,0,1,0,2,2,33,11,9,4,11,0,0,1,1,1,1,0,19,0.0833740234375,5,12,14,14,17,1,1,1
2690979,1,7,1,-2,6,4,2,1,1,0,0,0,0,0,2,0,1,1,1,1,3,2,3,1,2,1,0,0,0,2,1,1,1,40,9,9,7,9,0,1,3,5,3,2,1,31,0,1,12,12,12,12,1,1,0
2692321,0,5,1,2,2,4,4,1,1,0,0,0,0,0,1,1,2,4,6,1,3,1,1,1,1,3,1,1,1,1,1,2,5,33,10,9,6,11,6,0,5,2,1,2,0,50,0.0833740234375,1,12,14,13,16,1,1,0
2693009,0,7,1,-2,6,4,4,1,1,0,0,0,0,0,2,1,2,3,5,1,4,1,1,1,2,3,0,0,0,1,0,1,2,52,12,12,7,9,15,0,1,1,2,1,0,16,0,1,16,12,16,16,0,1,0
2693307,1,6,2,-2,5,7,4,1,1,0,0,0,0,0,1,1,1,3,1,1,3,1,2,1,2,1,0,0,0,2,0,1,1,72,13,8,6,6,0,1,1,1,1,1,1,20,1.5833740234375,1,12,10,17,17,0,0,0
2695851,1,7,1,2,4,5,3,2,0,1,0,0,0,0,1,1,1,2,1,1,3,1,2,5,2,1,0,0,0,2,0,1,2,53,11,8,6,8,2,2,1,1,3,1,1,51,0.083251953125,2,12,12,14,14,0,1,1
2696891,1,1,1,1,2,1,3,1,1,0,0,0,0,0,1,0,1,4,5,0,3,1,3,7,2,2,0,0,0,2,0,1,1,21,10,11,3,13,3,0,1,1,4,1,0,20,0.25,1,14,17,13,13,0,1,1
2699647,0,4,2,1,1,2,2,4,1,0,0,0,0,0,1,1,3,2,5,0,2,2,2,1,2,3,0,0,0,1,1,5,1,NA,0,0,0,13,4,0,3,1,0,2,0,NA,NA,1,NA,17,NA,12,0,0,0
2699851,1,6,1,-2,4,2,4,1,1,0,0,0,0,0,2,1,1,3,6,1,1,2,2,1,2,2,0,0,0,1,0,1,1,25,12,14,7,13,3,0,1,1,3,1,0,22,0,1,20,17,16,16,1,1,0
2699881,0,7,1,-2,5,5,3,1,1,0,0,0,0,0,2,1,1,2,3,1,4,1,1,1,2,3,0,0,0,1,0,1,1,57,9,9,4,5,2,3,1,1,2,1,0,47,0,1,12,9,12,13,0,1,0
2699919,1,2,1,1,4,3,2,4,1,0,0,0,0,0,2,1,1,3,1,1,4,1,2,4,2,1,0,0,0,1,0,5,1,55,11,9,2,3,1,1,1,1,3,1,1,17,0.083251953125,1,12,5.5,14,12,0,1,1
2700049,1,1,2,2,2,7,2,1,1,0,0,0,0,0,1,1,1,2,1,0,2,1,3,5,2,1,0,0,0,2,0,1,1,70,10,11,4,9,0,2,1,1,1,1,1,58,0,1,14,12,13,12,0,0,0
2700763,1,7,1,2,4,3,1,2,0,1,0,0,0,0,1,1,1,3,1,1,3,1,2,1,2,1,0,0,0,2,0,1,2,37,10,10,7,6,8,1,1,1,3,1,1,17,0.25,2,13,10,13,12,0,1,1
2700937,1,6,1,2,5,1,3,1,1,0,0,0,0,0,2,1,3,2,1,1,1,2,2,1,2,1,1,0,0,1,2,3,5,27,9,6,6,8,2,1,3,4,3,1,1,19,2.4166259765625,1,10,12,12,13,0,1,0
2701139,0,5,1,-2,6,5,4,1,1,0,0,0,0,0,1,1,3,4,5,1,3,1,1,1,1,3,1,1,1,1,1,1,4,58,12,7,7,9,0,0,5,2,1,1,0,40,0.25,1,11,12,16,16,0,1,0
2701431,0,7,2,-2,6,5,4,4,1,0,0,0,0,0,1,0,3,4,3,1,1,2,2,4,2,3,0,0,0,2,0,1,1,64,11,1,3,9,2,1,1,1,4,2,0,56,0.0833740234375,1,0,12,14,17,1,0,0
2701833,1,5,1,-2,5,3,1,1,1,0,0,0,0,1,1,0,3,1,1,1,4,2,3,1,2,1,0,0,0,2,0,1,5,38,9,4,5,6,1,1,1,1,1,1,1,15,0.1666259765625,1,7.5,10,12,11,0,1,1
2702683,1,6,2,2,6,6,1,1,1,0,0,0,0,0,1,1,1,3,1,1,4,1,2,1,2,1,0,0,0,2,0,1,1,61,10,9,7,9,4,2,1,1,1,1,1,56,0.833251953125,1,12,12,13,11,0,0,0
2702949,1,1,1,2,6,6,4,1,1,0,0,0,0,0,1,1,1,4,1,1,3,1,1,2,2,1,0,0,0,2,0,1,1,71,10,9,1,9,0,1,1,1,1,1,1,21,0.083251953125,1,12,12,13,16,0,1,0
2703381,1,6,1,-2,6,2,4,1,1,0,0,0,0,0,1,1,1,2,6,1,2,2,2,1,1,2,1,0,0,2,2,1,1,26,12,10,7,8,1,0,4,4,1,1,0,18,0.5833740234375,1,13,12,16,17,0,1,0
2705963,1,7,1,-2,5,2,4,3,0,0,0,1,0,0,2,1,3,4,6,1,4,2,2,1,2,2,0,0,0,1,0,1,1,38,14,12,7,12,0,0,1,1,3,1,0,29,0,4,16,16,20,20,1,1,0
2710813,1,7,1,-2,6,3,4,1,1,0,0,0,0,0,1,1,1,4,1,1,2,2,2,1,2,1,0,0,0,2,0,1,4,35,13,12,6,12,0,1,1,1,1,1,1,27,4.0833740234375,1,16,16,17,20,0,1,1
2712273,1,7,1,1,4,5,2,2,0,1,0,0,0,0,1,1,3,1,6,1,1,2,2,5,2,1,0,0,0,2,0,3,5,55,8,9,7,8,6,1,1,1,3,1,1,13,0,2,12,12,12,12,0,1,0
2713609,1,6,2,-2,6,4,4,1,1,0,0,0,0,0,1,1,1,3,1,1,1,1,2,1,2,1,0,0,0,2,0,1,1,40,9,9,4,9,2,2,1,1,1,1,1,36,0,1,12,12,12,17,0,0,0
2714381,1,3,1,-2,6,6,4,1,1,0,0,0,0,0,1,1,1,4,1,1,1,1,2,1,2,1,0,0,0,2,0,1,1,59,11,9,5,10,0,2,1,1,1,1,1,29,0.083251953125,1,12,13,14,16,0,1,0
2714641,1,4,1,0,2,3,4,1,1,0,0,0,0,0,2,1,1,2,1,1,3,1,2,2,2,1,0,0,0,1,0,1,1,39,13,9,5,10,0,1,1,1,3,1,1,14,4.9166259765625,1,12,13,17,16,0,1,1
2714823,1,3,1,1,4,3,3,1,1,0,0,0,0,0,2,1,1,3,1,1,2,1,4,1,2,1,0,0,0,1,0,1,1,49,12,11,1,9,0,2,1,1,3,1,1,35,0,1,14,12,16,13,1,1,1
2715565,1,1,1,1,4,2,2,1,1,0,0,0,0,0,2,1,1,1,3,1,2,2,2,4,2,2,0,0,0,1,0,1,1,39,9,9,3,9,5,1,1,1,3,1,0,24,0.25,1,12,12,12,12,0,1,1
2716015,0,NA,-2,NA,NA,1,3,1,1,0,0,0,0,1,1,0,1,3,5,1,4,1,1,4,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,13,NA,NA,0
2717125,0,6,-2,-2,5,5,2,4,0,0,0,0,0,1,2,1,3,3,5,1,1,1,1,5,2,2,0,0,0,1,0,0,5,60,13,9,5,9,1,0,1,1,4,1,0,60,0.0833740234375,5,12,12,17,12,0,NA,0
2717261,0,1,1,1,2,3,2,1,1,0,0,0,0,0,2,0,3,1,3,1,4,3,3,6,2,3,0,0,0,1,0,1,1,49,11,11,1,6,NA,1,1,1,3,1,0,16,0.5,1,14,10,14,12,0,1,0
2717509,1,7,1,2,1,6,3,1,1,0,0,0,0,0,2,1,1,4,1,1,4,1,2,1,2,1,0,0,0,1,0,1,1,66,14,12,7,13,10,2,1,1,3,1,1,27,3.583251953125,1,16,17,20,13,0,1,0
2718457,0,NA,-2,NA,NA,6,1,5,1,0,1,0,0,0,2,1,1,1,2,1,2,2,2,7,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,10,NA,NA,0
2718999,1,2,1,1,2,3,3,1,1,0,0,0,0,0,2,1,1,3,1,0,2,1,2,7,1,1,1,0,0,1,2,2,5,38,10,4,2,9,2,1,2,4,3,1,1,19,0,1,7.5,12,13,13,0,1,1
2721283,1,3,2,1,5,6,3,1,1,0,0,0,0,0,2,1,4,1,2,1,1,1,2,5,2,2,0,0,0,1,0,1,1,69,4,5,4,9,10,1,1,1,4,1,0,38,19.1666259765625,1,9,12,7.5,14,0,0,0
2722059,1,3,1,2,6,4,4,1,1,0,0,0,0,0,1,1,1,4,1,1,4,1,2,1,2,1,0,0,0,2,0,1,1,49,13,9,4,9,0,1,1,1,1,1,1,33,0,1,12,12,17,16,1,1,1
2722303,1,7,1,-2,6,6,3,1,1,0,0,0,0,0,1,1,1,3,1,1,1,1,2,1,1,1,1,0,0,2,2,1,1,62,9,9,7,11,0,1,3,4,1,1,1,22,0.4166259765625,1,12,14,12,14,0,1,0
2723591,0,5,1,-2,4,4,4,3,0,0,0,0,1,0,1,1,3,2,4,1,4,2,2,1,1,2,1,1,1,1,1,1,4,37,12,12,5,12,15,0,5,2,2,1,0,43,0.333251953125,NA,16,16,16,16,0,1,0
2724951,1,3,1,2,3,6,3,1,1,0,0,0,0,0,1,1,3,3,1,1,2,1,2,1,2,1,0,0,0,2,0,1,1,66,10,12,3,9,15,1,1,1,1,1,1,19,0,1,16,12,13,13,0,1,0
2725861,0,7,1,1,2,5,4,1,1,0,0,0,0,0,2,1,1,2,2,0,1,1,1,5,2,3,0,0,0,1,0,1,1,64,12,9,7,9,5,1,1,1,1,1,0,22,0.6666259765625,1,12,12,16,16,0,1,0
2729357,1,6,1,-2,6,2,3,4,0,0,0,0,0,1,1,1,1,4,6,1,4,1,1,1,2,2,0,0,0,2,0,2,1,25,10,6,7,4,6,0,1,1,0,1,0,18,0.1666259765625,5,10,7.5,13,14,0,1,0
2729509,1,2,2,2,5,7,3,1,1,0,0,0,0,0,1,1,2,2,1,1,2,1,2,5,2,1,0,0,0,2,0,1,1,76,9,9,1,10,15,1,1,1,1,1,1,18,0.083251953125,1,12,13,12,13,0,0,0
2729559,1,1,2,-2,5,6,2,3,0,0,0,1,0,0,2,1,1,2,1,1,4,1,2,5,2,1,0,0,0,2,2,1,4,66,8,1,1,9,0,1,5,1,4,1,1,18,1.6666259765625,4,0,12,12,12,0,0,0
2730327,1,5,1,2,6,2,2,1,1,0,0,0,0,0,1,1,2,1,1,1,4,2,2,1,2,1,0,0,0,2,0,1,1,27,10,10,5,9,14,1,1,1,3,1,1,19,0.25,1,13,12,13,12,0,1,1
2731005,1,6,2,-2,6,4,4,1,1,0,0,0,0,0,1,1,1,3,6,0,3,1,2,1,1,2,1,1,1,1,1,1,1,57,12,9,5,9,4,0,4,4,1,1,0,22,0.1666259765625,1,12,12,16,16,0,0,0
2731849,1,3,1,2,2,4,4,1,1,0,0,0,0,0,1,1,1,4,1,1,2,1,1,1,2,1,0,0,0,2,0,1,1,48,9,9,1,9,2,1,1,1,4,1,1,3,20.25,1,12,12,12,17,0,1,0
2732527,1,5,1,2,5,4,4,1,1,0,0,0,0,0,2,1,2,4,1,1,4,1,2,1,2,1,0,0,0,1,0,2,1,47,10,10,1,12,6,2,1,1,1,1,1,37,0.083251953125,1,13,16,13,16,1,1,0
2732543,1,7,1,-2,6,1,4,1,1,0,0,0,0,0,1,1,1,3,6,1,2,2,2,1,2,2,0,0,0,1,2,1,1,0,13,11,6,11,NA,0,5,1,3,1,0,NA,NA,1,14,14,17,17,0,1,0
2733443,1,2,1,2,3,3,4,1,1,0,0,0,0,0,2,1,1,3,1,1,2,1,1,7,2,1,0,0,0,1,0,1,1,43,10,9,3,12,3,1,1,1,3,1,1,21,0.083251953125,1,12,16,13,16,0,1,0
2733771,1,1,1,1,1,1,3,1,1,0,0,0,0,0,2,1,1,3,1,1,2,1,2,7,2,1,0,0,0,1,0,1,1,27,12,12,3,11,9,1,1,1,3,1,1,19,0.25,1,16,14,16,13,0,1,0
2735307,1,7,1,-2,5,3,4,1,1,0,0,0,0,0,1,1,2,4,1,1,3,1,2,1,2,1,1,1,1,1,1,1,1,36,13,12,7,12,0,1,5,2,3,2,1,28,0,1,16,16,17,17,0,1,0
2735569,1,7,2,2,5,5,3,2,0,1,0,0,0,0,1,1,3,1,4,1,1,2,1,1,2,2,0,0,0,2,0,1,2,45,9,9,6,9,0,1,1,1,1,1,0,56,0.25,2,12,12,12,13,0,0,0
2736883,1,2,2,1,2,7,2,1,1,0,0,0,0,0,2,1,2,2,1,1,2,1,2,1,2,1,0,0,0,1,0,1,1,79,9,4,3,4,8,1,1,1,1,1,1,16,1.666748046875,1,7.5,7.5,12,12,0,0,0
2736977,0,3,1,2,3,3,4,3,0,0,0,1,0,0,2,1,4,2,6,1,4,2,1,1,1,2,1,1,2,2,1,1,4,0,14,13,4,13,2,0,4,2,3,1,0,32,0,4,17,17,20,17,0,1,0
2737695,1,7,1,1,2,2,3,4,1,0,0,0,0,0,2,1,1,4,3,1,3,1,2,1,2,2,0,0,0,1,0,3,1,25,12,12,1,10,0,0,1,1,2,2,0,25,0,1,16,13,16,14,1,1,0
2738737,1,6,1,2,2,2,4,5,0,1,1,0,0,0,2,1,3,3,1,1,3,2,2,1,2,1,0,0,0,1,0,1,2,30,12,13,4,11,10,1,1,1,3,1,1,28,0.0833740234375,3,17,14,16,17,0,1,1
2739675,1,2,1,1,2,5,4,1,1,0,0,0,0,0,2,1,1,3,1,0,2,1,2,1,2,1,0,0,0,1,0,1,1,65,11,9,3,10,1,1,1,1,4,1,1,18,0,1,12,13,14,16,0,1,0
2740129,1,1,1,1,6,4,1,1,1,0,0,0,0,0,1,0,1,2,6,1,2,1,2,2,2,2,0,0,0,2,0,1,1,38,5,6,1,9,9,0,1,1,1,1,0,29,0.3333740234375,1,10,12,9,10,0,1,1
2743895,0,5,1,2,5,2,2,4,0,0,1,0,0,0,2,1,1,1,3,1,3,1,4,1,2,2,0,0,0,1,0,1,2,40,9,9,5,3,3,1,1,1,3,2,0,25,0.1666259765625,3,12,5.5,12,12,0,1,1
2744495,1,2,1,2,4,4,3,1,1,0,0,0,0,0,2,1,1,3,1,1,2,1,2,1,2,1,0,0,0,1,0,1,1,55,12,9,2,9,2,1,1,1,3,1,1,14,0,1,12,12,16,13,0,1,1
2745555,0,6,2,2,1,5,2,1,1,0,0,0,0,0,2,1,1,1,3,0,1,1,1,1,2,3,0,0,0,1,0,1,1,65,9,9,2,6,0,2,1,1,1,1,0,51,0.4166259765625,1,12,10,12,12,0,0,0
2746227,1,2,1,1,5,3,4,1,1,0,0,0,0,0,2,1,1,4,1,1,3,1,2,1,2,1,0,0,0,1,0,1,1,48,13,10,3,10,2,1,NA,1,1,1,1,21,5.25,1,13,13,17,20,0,1,0
2746583,1,7,1,-2,5,2,4,1,1,0,0,0,0,0,2,1,1,4,1,1,4,1,2,1,2,1,0,0,0,1,0,1,1,33,10,10,6,12,0,1,1,1,1,1,1,18,5.5833740234375,1,13,16,13,20,0,1,0
2746651,1,3,-2,2,6,5,1,4,0,0,0,0,0,1,2,0,1,4,1,0,3,1,1,7,2,1,0,0,0,1,0,1,1,63,9,8,1,3,0,1,1,1,3,1,1,23,0.9166259765625,5,12,5.5,12,9,0,NA,0
2749859,1,5,1,1,2,4,3,2,0,1,0,0,0,0,1,1,1,4,1,1,3,1,2,1,2,1,0,0,0,2,0,1,2,52,13,11,5,11,30,1,1,1,3,1,1,24,0.916748046875,2,14,14,17,13,0,1,1
2750953,1,5,1,-2,6,1,3,4,1,0,0,0,0,0,2,0,1,2,5,1,4,2,3,7,2,2,0,0,0,1,0,1,4,22,10,11,3,7,3,0,1,1,3,1,0,16,0.0833740234375,1,14,11,13,13,0,1,1
2751707,1,7,1,2,2,5,4,1,1,0,0,0,0,0,1,1,1,3,6,1,2,1,2,1,2,2,1,1,1,1,1,1,1,60,12,9,4,12,0,0,5,2,1,1,0,27,0,1,12,16,16,20,0,1,0
2753941,1,7,1,2,4,4,3,1,1,0,0,0,0,0,1,1,1,3,1,1,1,1,5,5,2,1,0,0,0,2,0,1,1,50,12,8,1,8,4,1,1,1,1,1,1,25,0,1,12,12,16,13,0,1,0
2754001,1,5,1,2,2,6,3,1,1,0,0,0,0,0,1,1,1,4,1,1,1,1,2,1,2,1,0,0,0,2,0,1,1,72,13,8,7,9,9,1,1,1,1,1,1,24,0.3333740234375,1,12,12,17,14,0,1,0
2756929,1,6,1,2,6,3,2,4,1,0,0,0,0,0,1,1,1,1,6,1,4,2,4,6,2,1,0,0,0,2,0,2,1,47,9,9,6,7,2,1,1,1,3,1,1,19,0.083251953125,1,12,11,12,12,0,1,1
2757001,1,3,1,2,5,5,2,1,0,0,0,0,0,1,1,1,1,3,1,1,4,1,2,1,2,1,0,0,0,2,0,1,5,52,11,9,4,9,0,1,1,1,1,1,1,23,0.3333740234375,5,12,12,14,12,0,1,0
2757067,1,5,1,-2,6,2,3,1,1,0,0,0,0,0,2,0,1,2,6,1,4,1,3,6,2,2,0,0,0,1,0,1,1,25,11,12,7,10,1,0,1,1,3,1,0,26,0.75,1,16,13,14,14,0,1,1
2757677,0,NA,-2,NA,NA,2,4,5,1,0,0,1,0,0,2,1,3,2,5,1,4,2,1,1,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,16,NA,NA,0
2757717,1,5,1,-2,5,5,4,4,0,0,0,0,0,1,1,1,1,2,1,1,3,1,3,1,2,1,0,0,0,2,0,2,1,55,11,9,6,9,4,1,1,1,1,2,1,30,0,5,12,12,14,16,0,1,0
2757823,0,7,1,2,4,4,2,2,0,1,0,0,0,0,1,1,1,1,1,1,3,1,4,6,2,1,0,0,0,2,0,1,2,48,4,4,5,9,2,1,1,1,1,1,1,25,1.0833740234375,2,7.5,12,7.5,12,0,1,1
2759087,0,6,1,1,2,5,2,1,1,0,0,0,0,0,2,1,1,2,2,1,3,1,1,2,2,3,0,0,0,1,0,1,1,58,13,8,4,4,12,2,1,1,3,1,0,48,0.5,1,12,7.5,17,12,0,1,0
2759363,1,5,1,2,5,4,2,3,0,0,0,1,0,0,1,1,3,4,1,1,1,1,2,1,2,1,0,0,0,2,0,5,4,47,12,14,7,13,2,1,1,1,1,1,1,32,0,4,20,17,16,12,1,1,0
2759605,1,1,1,1,1,4,3,4,1,0,0,0,0,0,1,0,3,1,1,1,1,2,2,1,2,1,0,0,0,2,0,5,1,35,12,5,5,5,3,4,1,1,3,1,1,45,1,1,9,9,16,13,1,1,0
2760291,1,5,1,-2,6,1,3,1,1,0,0,0,0,0,2,0,3,2,6,1,2,2,2,1,1,2,1,0,0,1,2,1,1,38,10,11,3,12,2,0,3,4,3,1,0,15,2.75,1,14,16,13,14,1,1,0
2761053,0,1,1,1,4,5,4,1,1,0,0,0,0,0,1,1,1,3,5,0,4,2,1,1,2,3,1,0,0,2,2,1,1,59,12,12,1,12,6,0,3,4,3,1,0,23,9.25,1,16,16,16,16,0,1,0
2761561,1,6,1,-2,3,6,4,3,0,0,1,0,0,0,1,1,2,3,1,0,1,1,2,1,2,1,0,0,0,2,0,1,4,65,13,9,4,11,1,1,1,1,1,1,1,1,1.916748046875,3,12,14,17,17,0,1,1
2761583,0,2,1,1,2,5,1,1,1,0,0,0,0,0,1,0,4,1,4,1,4,1,1,5,2,1,0,0,0,2,0,1,1,54,10,9,2,9,5,2,1,1,2,1,1,43,0.1666259765625,1,12,12,13,11,0,1,0
2761753,1,1,1,2,4,7,2,1,1,0,0,0,0,0,1,1,1,2,1,1,1,1,2,2,2,1,0,0,0,2,0,1,1,74,9,4,3,9,7,1,1,1,2,1,1,22,0.1666259765625,1,7.5,12,12,12,0,1,0
2761957,1,6,1,-2,6,2,3,1,1,0,0,0,0,0,2,1,3,1,5,1,2,2,1,1,2,2,1,0,0,1,2,1,1,27,10,9,6,11,2,0,2,4,1,2,0,24,0.3333740234375,1,12,14,13,13,0,1,0
2762099,1,1,1,2,2,4,2,1,1,0,0,0,0,0,2,1,3,4,1,1,1,2,2,7,2,1,0,0,0,1,0,1,1,52,13,12,1,10,2,2,1,1,3,1,1,24,0.166748046875,1,16,13,17,12,0,1,0
2762123,0,3,1,-2,6,4,2,1,1,0,0,0,0,0,2,0,1,3,5,1,3,2,4,1,2,2,0,0,0,1,0,1,1,54,14,9,4,8,0,0,1,1,3,1,0,47,0.25,1,12,12,20,12,0,1,1
2762767,1,5,1,-2,6,4,3,1,1,0,0,0,0,0,1,1,1,1,1,0,2,2,2,1,1,1,1,0,0,2,2,5,1,51,9,9,7,9,0,2,2,4,1,2,1,37,0.083251953125,1,12,12,12,13,0,1,1
2763005,1,3,1,2,6,6,4,1,1,0,0,0,0,0,1,1,1,3,1,1,4,1,3,5,2,1,0,0,0,2,0,1,1,73,11,9,3,4,1,1,1,1,4,1,1,19,0.25,1,12,7.5,14,16,0,1,0
2763111,0,7,1,2,2,5,3,1,1,0,0,0,0,0,1,1,1,3,6,1,2,1,2,1,1,2,1,1,1,1,1,1,1,56,9,9,6,9,4,0,5,2,1,2,0,40,0.0833740234375,1,12,12,12,14,0,1,0
2763709,0,NA,-2,NA,NA,1,3,4,1,0,0,0,0,0,1,0,1,4,5,1,3,1,3,4,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,14,NA,NA,0
2763807,0,3,2,-2,5,5,2,1,1,0,0,0,0,0,1,1,1,2,5,1,1,2,1,1,1,3,1,0,0,2,2,1,1,57,10,9,5,9,2,0,3,4,1,1,0,30,3.25,1,12,12,13,12,0,0,0
2763861,1,3,1,2,2,4,3,1,1,0,0,0,0,0,1,1,2,4,1,1,1,1,2,1,2,1,0,0,0,2,2,1,1,54,14,9,1,9,3,1,1,1,3,1,1,14,4.4166259765625,1,12,12,20,13,0,1,0
2764461,0,7,1,1,5,3,3,2,0,1,0,0,0,0,2,0,3,1,5,1,3,2,1,1,1,2,1,0,0,1,2,1,2,54,9,14,7,14,0,0,3,4,3,1,0,31,0,2,20,20,12,13,0,1,0
2765643,1,2,1,1,2,5,4,1,1,0,0,0,0,0,2,1,1,4,1,1,3,1,3,1,2,1,0,0,0,1,0,1,1,56,10,9,5,10,8,1,1,1,1,1,1,17,0.333251953125,1,12,13,13,17,0,1,0
2765783,1,3,1,2,4,7,4,3,0,0,0,1,0,0,2,1,1,1,1,1,4,1,1,5,2,1,0,0,0,1,0,1,4,77,12,9,4,8,0,1,1,1,3,1,1,19,1,4,12,12,16,16,0,1,0
2765841,1,5,1,2,4,6,3,4,1,0,0,0,0,0,1,1,3,3,1,1,3,1,2,1,2,1,0,0,0,2,0,4,1,65,10,12,4,12,2,1,1,1,4,1,1,17,0.0833740234375,1,16,16,13,13,0,1,0
2769553,0,7,2,2,5,4,3,1,1,0,0,0,0,0,2,1,1,1,3,0,2,2,2,1,2,2,0,0,0,1,0,1,3,57,10,7,7,11,5,2,1,1,1,1,0,37,0.6666259765625,1,11,14,13,14,0,0,0
2770011,1,5,1,-2,6,4,2,1,1,0,0,0,0,0,2,0,1,3,6,1,3,1,3,1,2,2,0,0,0,1,0,1,1,57,10,10,3,12,0,0,1,1,2,1,0,39,0.25,1,13,16,13,12,1,1,0
2770541,1,3,1,2,5,5,3,4,1,0,0,0,0,0,2,0,1,3,1,1,3,1,2,1,2,1,0,0,0,1,0,1,1,59,9,9,1,4,5,4,2,1,3,1,1,41,0,1,12,7.5,12,13,0,1,0
2772025,0,6,1,2,5,4,1,3,0,0,0,0,1,0,1,1,3,1,5,1,4,2,1,6,2,3,1,1,1,1,1,1,1,53,10,12,5,8,10,0,5,2,3,1,0,34,0,NA,16,12,13,11,0,1,0
2772035,1,6,1,2,2,2,4,1,1,0,0,0,0,0,1,1,3,2,1,1,3,2,2,2,2,1,0,0,0,2,0,1,1,27,14,13,6,12,0,1,2,1,3,1,1,26,0.1666259765625,1,17,16,20,16,0,1,1
2772065,1,2,1,2,4,2,4,4,1,0,0,0,0,0,2,0,1,4,1,1,4,1,2,7,2,2,0,0,0,1,0,1,1,37,10,12,3,9,0,0,1,1,3,1,0,21,0.25,1,16,12,13,16,0,1,1
2772309,0,3,-2,2,5,5,4,1,1,0,0,0,0,0,1,1,1,2,5,1,1,1,1,5,2,2,0,0,0,2,0,1,4,41,12,9,4,9,1,0,1,1,1,1,0,61,0.25,1,12,12,16,16,1,NA,0
2772737,1,3,1,2,4,2,4,1,1,0,0,0,0,0,1,1,1,3,1,1,2,1,3,1,2,1,0,0,0,2,0,2,1,27,12,12,4,12,5,1,1,1,1,1,1,20,0.0833740234375,1,16,16,16,16,0,1,0
2773167,0,6,1,-2,6,5,4,4,0,0,0,0,0,1,1,1,1,3,3,1,4,1,1,1,2,3,0,0,0,0,0,1,1,60,9,8,4,2,1,1,1,1,1,1,0,50,3.583251953125,5,12,2.5,12,17,1,1,0
